Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
22-Aug-2012,KOTAKBANK,EQ,588.7,583.5,596,583.5,594.5,593.8,592.26,365237,21631421555000.00,8753,195404,0.535
23-Aug-2012,KOTAKBANK,EQ,593.8,598,598,586.6,592,590.75,591.23,408322,24141107750000.00,10460,262911,0.6439
24-Aug-2012,KOTAKBANK,EQ,590.75,590.9,590.9,581.25,583.95,584.95,585.55,1883641,110296036784999.00,10216,1745967,0.9269
27-Aug-2012,KOTAKBANK,EQ,584.95,584.5,586.1,572.15,575.3,574.9,577.86,768381,44401422845000.00,8880,577395,0.7514
28-Aug-2012,KOTAKBANK,EQ,574.9,578.65,580.95,568,577.05,576.45,574.96,1083732,62310040404999.90,11195,803353,0.7413
29-Aug-2012,KOTAKBANK,EQ,576.45,580,584,575.65,580,580.5,579.58,885411,51316518130000.00,15926,646425,0.7301
30-Aug-2012,KOTAKBANK,EQ,580.5,579,600,575.6,590.5,592.55,588.86,1122573,66103646345000.00,16713,806176,0.7182
31-Aug-2012,KOTAKBANK,EQ,592.55,590.8,590.8,571.6,573.15,574.1,578.01,687177,39719700530000.00,17590,389731,0.5671
3-Sep-2012,KOTAKBANK,EQ,574.1,577.25,581,571.5,572.4,574.75,575.77,642027,36965711345000.00,15950,428275,0.6671
4-Sep-2012,KOTAKBANK,EQ,574.75,572.5,577.7,568.25,572.75,572.85,572.62,662758,37951143430000.00,18481,388512,0.5862
5-Sep-2012,KOTAKBANK,EQ,572.85,571.8,571.8,562.95,570.2,569.05,567.14,418057,23709818950000.00,12750,209573,0.5013
6-Sep-2012,KOTAKBANK,EQ,569.05,564.5,576,564.25,576,573.35,571.85,228230,13051310685000.00,5278,85918,0.3765
7-Sep-2012,KOTAKBANK,EQ,573.35,580.55,582.6,574.75,576.4,576.7,577.45,576882,33312250520000.00,17463,380429,0.6595
8-Sep-2012,KOTAKBANK,EQ,576.7,572.35,577.7,572.35,576.9,576,575.86,12298,708195735000.00,375,2635,0.2143
10-Sep-2012,KOTAKBANK,EQ,576,576,581,569.65,570.35,571.4,573.98,395449,22698081150000.00,24180,232163,0.5871
11-Sep-2012,KOTAKBANK,EQ,571.4,568.9,586.4,566.5,584,583.3,578.22,309130,17874487370000.00,15205,181393,0.5868
12-Sep-2012,KOTAKBANK,EQ,583.3,586,586.5,577.15,583.8,584.65,583.52,300422,17530318080000.00,10421,132678,0.4416
13-Sep-2012,KOTAKBANK,EQ,584.65,584.7,586.7,580,584,584.2,583.43,240111,14008853060000.00,11906,131079,0.5459
14-Sep-2012,KOTAKBANK,EQ,584.2,591,610.9,586.95,608.5,609.35,605.82,1219231,73862903265000.00,28595,826728,0.6781
17-Sep-2012,KOTAKBANK,EQ,609.35,615.35,621.95,601.9,609.95,606.25,613.78,1104319,67781406445000.00,22939,560897,0.5079
18-Sep-2012,KOTAKBANK,EQ,606.25,606.1,610.8,590.5,599.1,599.5,598.33,475048,28423344295000.00,15826,199259,0.4195
20-Sep-2012,KOTAKBANK,EQ,599.5,593,606.95,591,601.25,602.65,602.82,436405,26307391265000.00,14491,191204,0.4381
21-Sep-2012,KOTAKBANK,EQ,602.65,605,626,601.9,626,622.45,619.15,1341852,83080226170000.00,27639,797284,0.5942
24-Sep-2012,KOTAKBANK,EQ,622.45,622,629,614,624.6,623.65,622.01,602782,37493485800000.00,12164,280786,0.4658
25-Sep-2012,KOTAKBANK,EQ,623.65,624,644,623.75,643.45,641.1,636.41,945531,60174643925000.00,22975,485785,0.5138
26-Sep-2012,KOTAKBANK,EQ,641.1,640,650.8,638.55,640,640.95,644.14,1140546,73467029465000.00,20128,669364,0.5869
27-Sep-2012,KOTAKBANK,EQ,640.95,642.15,647.9,640.15,644.65,644.65,644.58,656898,42342555425000.00,11071,390418,0.5943
28-Sep-2012,KOTAKBANK,EQ,644.65,648.5,650.9,643.35,648,648.75,648.09,542686,35170670270000.00,17854,288665,0.5319
1-Oct-2012,KOTAKBANK,EQ,648.75,648.5,652.15,639.3,644.05,645.1,645,264846,17082519515000.00,6493,118738,0.4483
3-Oct-2012,KOTAKBANK,EQ,645.1,644.25,645.95,635.75,638.5,639.35,641.42,640056,41054379765000.00,29388,452970,0.7077
4-Oct-2012,KOTAKBANK,EQ,639.35,641,652.5,636.05,642.3,639.6,643.08,833636,53609500140000.00,23656,503998,0.6046
5-Oct-2012,KOTAKBANK,EQ,639.6,642.3,650.6,546.9,636.7,638.7,629.47,1149008,72327176365000.00,13212,300238,0.2613
8-Oct-2012,KOTAKBANK,EQ,638.7,636,638.65,625.15,626.65,627.35,628.4,380802,23929531485000.00,16928,250569,0.658
9-Oct-2012,KOTAKBANK,EQ,627.35,629.25,641.9,629.25,636,637,634.99,302078,19181772320000.00,5976,137811,0.4562
10-Oct-2012,KOTAKBANK,EQ,637,632,633,627.2,629,628.65,630.05,308507,19437623730000.00,7253,168262,0.5454
11-Oct-2012,KOTAKBANK,EQ,628.65,630,636,626.25,635.5,634.1,632.27,754596,47710659765000.00,9997,530802,0.7034
12-Oct-2012,KOTAKBANK,EQ,634.1,632,638.2,625,625.15,626.95,629.72,710704,44754392055000.00,11080,519540,0.731
15-Oct-2012,KOTAKBANK,EQ,626.95,626.95,629.8,620.6,628.85,628.8,626.82,439506,27549320050000.00,8121,311288,0.7083
16-Oct-2012,KOTAKBANK,EQ,628.8,634.7,635.65,625.25,626.2,628.9,630.78,313136,19752054245000.00,5570,209657,0.6695
17-Oct-2012,KOTAKBANK,EQ,628.9,631,631.95,620.55,625.2,625.55,624.25,315349,19685769435000.00,9895,195529,0.62
18-Oct-2012,KOTAKBANK,EQ,625.55,630,640.3,623.2,637,637.5,634.31,506126,32104053385000.00,15300,250696,0.4953
19-Oct-2012,KOTAKBANK,EQ,637.5,634,636.45,625.6,626.35,628.45,631.91,371932,23502691610000.00,10755,210031,0.5647
22-Oct-2012,KOTAKBANK,EQ,628.45,624.5,634.7,621.55,633.35,633.5,628.26,392721,24673014300000.00,12084,219222,0.5582
23-Oct-2012,KOTAKBANK,EQ,633.5,632.75,635,618.2,621,620.7,622.34,406695,25310067015000.00,14626,244838,0.602
25-Oct-2012,KOTAKBANK,EQ,620.7,621.1,627.8,615.1,626.35,625.7,623.79,1749986,109162278445000.00,35278,1003226,0.5733
26-Oct-2012,KOTAKBANK,EQ,625.7,624,624,608.05,616.4,614.95,613.25,398845,24459364070000.00,16009,172738,0.4331
29-Oct-2012,KOTAKBANK,EQ,614.95,616.45,621.55,608.1,610,610.1,613.51,784681,48141089855000.00,13828,570188,0.7266
30-Oct-2012,KOTAKBANK,EQ,610.1,611,612.6,596.5,598,598.65,600.1,1099104,65957747550000.00,13543,798933,0.7269
